tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2015173	Ooceraea biroi	105276592	0	live	LOC105276592	X777_01553	protein pigeon	protein pigeon		Un							
2015173	Ooceraea biroi	105276591	0	live	LOC105276591	X777_01554	glyoxalase domain-containing protein 4	glyoxalase domain-containing protein 4		Un							
2015173	Ooceraea biroi	105276590	0	live	LOC105276590	X777_01550	cysteine-rich motor neuron 1 protein	cysteine-rich motor neuron 1 protein|Thyroglobulin		Un							
2015173	Ooceraea biroi	105276589	0	live	LOC105276589	X777_01548	uncharacterized LOC105276589	uncharacterized protein LOC105276589		Un							
2015173	Ooceraea biroi	105276588	0	live	LOC105276588	X777_01549	putative nuclease HARBI1	putative nuclease HARBI1		Un							
2015173	Ooceraea biroi	105276587	0	live	LOC105276587	X777_01547	calcium load-activated calcium channel	calcium load-activated calcium channel|Transmembrane and coiled-coil domains protein|transmembrane and coiled-coil domain-containing protein 1		Un							
2015173	Ooceraea biroi	105276586	0	live	LOC105276586	X777_01546	serine/threonine-protein phosphatase 1 regulatory subunit 10	serine/threonine-protein phosphatase 1 regulatory subunit 10		Un							
2015173	Ooceraea biroi	105276585	0	live	LOC105276585	X777_01544	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1		Un							
2015173	Ooceraea biroi	105276584	0	live	LOC105276584	X777_01545	28S ribosomal protein S18b, mitochondrial	28S ribosomal protein S18b, mitochondrial		Un							
2015173	Ooceraea biroi	105276583	0	live	LOC105276583	X777_01543	uncharacterized LOC105276583	uncharacterized protein LOC105276583		Un							
2015173	Ooceraea biroi	105276582	0	live	LOC105276582	X777_10189	uncharacterized LOC105276582	uncharacterized protein LOC105276582		Un							
2015173	Ooceraea biroi	105276581	0	live	LOC105276581	X777_01540	uncharacterized LOC105276581	uncharacterized protein LOC105276581|52 kDa repressor of the inhibitor of the protein kinase		Un							
2015173	Ooceraea biroi	105276580	0	live	LOC105276580	X777_01539	protein catecholamines up	protein catecholamines up|Zinc transporter SLC39A7		Un							
2015173	Ooceraea biroi	105276579	0	live	LOC105276579	X777_01535	GTPase-activating protein CdGAPr	GTPase-activating protein CdGAPr		Un							
2015173	Ooceraea biroi	105276578	0	live	LOC105276578	X777_01537	probable proline--tRNA ligase, mitochondrial	probable proline--tRNA ligase, mitochondrial|putative prolyl-tRNA synthetase, mitochondrial		Un							
2015173	Ooceraea biroi	105276577	0	live	LOC105276577	X777_01538	tetratricopeptide repeat protein 19 homolog, mitochondrial	tetratricopeptide repeat protein 19 homolog, mitochondrial|Tetratricopeptide repeat protein 19-like protein, mitochondrial		Un							
2015173	Ooceraea biroi	105276575	0	live	LOC105276575	X777_10185	MAM and LDL-receptor class A domain-containing protein 1	MAM and LDL-receptor class A domain-containing protein 1		Un							
2015173	Ooceraea biroi	105276574	0	live	LOC105276574	X777_01534	homeobox protein BarH-like 2	homeobox protein BarH-like 2|Brain-specific homeobox protein		Un							
2015173	Ooceraea biroi	105276573	0	live	LOC105276573	X777_01533	leucine-rich repeat neuronal protein 2	leucine-rich repeat neuronal protein 2		Un							
2015173	Ooceraea biroi	105276570	0	live	LOC105276570	X777_01531	nicastrin	LOW QUALITY PROTEIN: nicastrin		Un							
2015173	Ooceraea biroi	105276569	0	live	LOC105276569	X777_01530	protein SMG9	protein SMG9		Un							
2015173	Ooceraea biroi	105276568	0	live	LOC105276568	X777_01529	protein Dr1	protein Dr1		Un							
2015173	Ooceraea biroi	105276567	0	live	LOC105276567	X777_01528	vascular endothelial growth factor receptor 3	vascular endothelial growth factor receptor 3|Fibroblast growth factor receptor		Un							
2015173	Ooceraea biroi	105276566	0	live	LOC105276566	X777_10187	nuclear receptor 2C2-associated protein	nuclear receptor 2C2-associated protein		Un							
2015173	Ooceraea biroi	105276565	0	live	LOC105276565	X777_01527	nuclear pore complex protein Nup98-Nup96	nuclear pore complex protein Nup98-Nup96		Un							
2015173	Ooceraea biroi	105276564	0	live	LOC105276564	X777_01522	eukaryotic translation elongation factor 1 epsilon-1	eukaryotic translation elongation factor 1 epsilon-1		Un							
2015173	Ooceraea biroi	105276563	0	live	LOC105276563	X777_01523	GDP-mannose 4,6 dehydratase	GDP-mannose 4,6 dehydratase		Un							
2015173	Ooceraea biroi	105276562	0	live	LOC105276562	X777_01524	uncharacterized LOC105276562	uncharacterized protein LOC105276562		Un							
2015173	Ooceraea biroi	105276560	0	live	LOC105276560	X777_01526	voltage-dependent calcium channel subunit alpha-2/delta-3	voltage-dependent calcium channel subunit alpha-2/delta-3		Un							
2015173	Ooceraea biroi	105276559	0	live	LOC105276559	X777_01521	DNA topoisomerase 3-beta-1	DNA topoisomerase 3-beta-1		Un							
2015173	Ooceraea biroi	105276558	0	live	LOC105276558	X777_01598	uncharacterized LOC105276558										
2015173	Ooceraea biroi	105276556	0	live	LOC105276556	X777_01585	mitochondrial fission regulator 2	mitochondrial fission regulator 1|mitochondrial fission regulator 2		Un							
2015173	Ooceraea biroi	105276554	0	live	LOC105276554	X777_01265	nuclear receptor subfamily 2 group E member 1	nuclear receptor subfamily 2 group E member 1		Un							
2015173	Ooceraea biroi	105276553	0	live	LOC105276553	X777_01232	splicing factor 3B subunit 6-like protein	splicing factor 3B subunit 6-like protein|Pre-mRNA branch site p14-like protein		Un							
2015173	Ooceraea biroi	105276552	0	live	LOC105276552	X777_01226	uncharacterized LOC105276552	uncharacterized protein LOC105276552|5-hydroxytryptamine receptor 3A|Neuronal acetylcholine receptor subunit alpha-10|Neuronal acetylcholine receptor subunit beta-3		Un							
2015173	Ooceraea biroi	105276551	0	live	LOC105276551	X777_01224	hydrocephalus-inducing protein homolog	hydrocephalus-inducing protein homolog|Hydrocephalus-inducing protein-like protein		Un							
2015173	Ooceraea biroi	105276549	0	live	LOC105276549	X777_01383	uncharacterized LOC105276549	uncharacterized protein LOC105276549		Un							
2015173	Ooceraea biroi	105276548	0	live	LOC105276548	X777_01382	ecdysone receptor	ecdysone receptor		Un							
2015173	Ooceraea biroi	105276547	0	live	LOC105276547	X777_01381	uncharacterized protein C11orf70 homolog	uncharacterized protein C11orf70 homolog		Un							
2015173	Ooceraea biroi	105276546	0	live	LOC105276546	X777_01380	uncharacterized LOC105276546	uncharacterized protein LOC105276546		Un							
2015173	Ooceraea biroi	105276544	0	live	LOC105276544	X777_01379	uncharacterized LOC105276544	uncharacterized protein LOC105276544		Un							
2015173	Ooceraea biroi	105276543	0	live	LOC105276543	X777_01378	hairy/enhancer-of-split related with YRPW motif protein	hairy/enhancer-of-split related with YRPW motif protein		Un							
2015173	Ooceraea biroi	105276542	0	live	LOC105276542	X777_01375	uncharacterized LOC105276542	uncharacterized protein LOC105276542		Un							
2015173	Ooceraea biroi	105276541	0	live	LOC105276541	X777_01373	pinin	pinin|uncharacterized protein LOC105276541		Un							
2015173	Ooceraea biroi	105276540	0	live	LOC105276540	X777_01377	UPF0587 protein C1orf123	UPF0587 protein C1orf123		Un							
2015173	Ooceraea biroi	105276539	0	live	LOC105276539	X777_01367	phosphatidate phosphatase LPIN1	LOW QUALITY PROTEIN: phosphatidate phosphatase LPIN1|Phosphatidate phosphatase LPIN2		Un							
2015173	Ooceraea biroi	105276538	0	live	LOC105276538	X777_10182	eukaryotic translation initiation factor 3 subunit F	eukaryotic translation initiation factor 3 subunit F		Un							
2015173	Ooceraea biroi	105276537	0	live	LOC105276537	X777_01370	uncharacterized LOC105276537	uncharacterized protein LOC105276537		Un							
2015173	Ooceraea biroi	105276535	0	live	LOC105276535	X777_01371	uncharacterized LOC105276535	uncharacterized protein LOC105276535		Un							
2015173	Ooceraea biroi	105276534	0	live	LOC105276534	X777_01372	uncharacterized LOC105276534	uncharacterized protein LOC105276534		Un							
2015173	Ooceraea biroi	105276533	0	live	LOC105276533	X777_01365	14-3-3 protein zeta	14-3-3 protein zeta		Un							
2015173	Ooceraea biroi	105276532	0	live	LOC105276532	X777_10183	actin-related protein 10	actin-related protein 10		Un							
2015173	Ooceraea biroi	105276531	0	live	LOC105276531	X777_01364	ATP-dependent 6-phosphofructokinase	ATP-dependent 6-phosphofructokinase|6-phosphofructokinase		Un							
2015173	Ooceraea biroi	105276529	0	live	LOC105276529	X777_01359	leucine-rich repeat-containing protein 49	leucine-rich repeat-containing protein 49|uncharacterized protein LOC105276529		Un							
2015173	Ooceraea biroi	105276528	0	live	LOC105276528	X777_01360	uncharacterized LOC105276528	uncharacterized protein LOC105276528|Doublesex- and mab-3-related transcription factor		Un							
2015173	Ooceraea biroi	105276527	0	live	LOC105276527	X777_01362	general transcription factor 3C polypeptide 3	DNA ligase 4|general transcription factor 3C polypeptide 3		Un							
2015173	Ooceraea biroi	105276525	0	live	LOC105276525	X777_01358	serine/threonine-protein kinase PRP4 homolog	serine/threonine-protein kinase PRP4 homolog|Serine/threonine-protein kinase PRP4-like protein		Un							
2015173	Ooceraea biroi	105276524	0	live	LOC105276524	X777_01357	inositol monophosphatase 1	inositol monophosphatase 1		Un							
2015173	Ooceraea biroi	105276523	0	live	LOC105276523	X777_01355	acetyl-coenzyme A synthetase	acetyl-coenzyme A synthetase		Un							
2015173	Ooceraea biroi	105276522	0	live	LOC105276522	X777_01356	enolase	enolase|Alpha-enolase		Un							
2015173	Ooceraea biroi	105276520	0	live	LOC105276520	X777_01353	dnaJ homolog subfamily C member 13	dnaJ homolog subfamily C member 13|DnaJ-like protein subfamily C member		Un							
2015173	Ooceraea biroi	105276517	0	live	LOC105276517	X777_01348	phosphoribosylformylglycinamidine synthase	phosphoribosylformylglycinamidine synthase		Un							
2015173	Ooceraea biroi	105276516	0	live	LOC105276516	X777_10181	ATP-binding cassette sub-family B member 10, mitochondrial	ATP-binding cassette sub-family B member 10, mitochondrial		Un							
2015173	Ooceraea biroi	105276515	0	live	LOC105276515	X777_01349	angiogenic factor with G patch and FHA domains 1	angiogenic factor with G patch and FHA domains 1		Un							
2015173	Ooceraea biroi	105276514	0	live	LOC105276514	X777_01350	follistatin-A	follistatin-A		Un							
2015173	Ooceraea biroi	105276513	0	live	LOC105276513	X777_01347	rho guanine nucleotide exchange factor 12	rho guanine nucleotide exchange factor 11|rho guanine nucleotide exchange factor 12		Un							
2015173	Ooceraea biroi	105276512	0	live	LOC105276512	X777_01339	S-methyl-5'-thioadenosine phosphorylase	S-methyl-5'-thioadenosine phosphorylase|Putative S-methyl-5'-thioadenosine phosphorylase		Un							
2015173	Ooceraea biroi	105276511	0	live	LOC105276511	X777_10180	serine/threonine-protein phosphatase 4 regulatory subunit 2	serine/threonine-protein phosphatase 4 regulatory subunit 2		Un							
2015173	Ooceraea biroi	105276510	0	live	LOC105276510	X777_01340	uncharacterized LOC105276510	LOW QUALITY PROTEIN: uncharacterized protein LOC105276510		Un							
2015173	Ooceraea biroi	105276509	0	live	LOC105276509	X777_01341	mucin-5AC	LOW QUALITY PROTEIN: mucin-5AC|Plasma kallikrein		Un							
2015173	Ooceraea biroi	105276508	0	live	LOC105276508	X777_01342	BRCA1-associated RING domain protein 1	BRCA1-associated RING domain protein 1		Un							
2015173	Ooceraea biroi	105276507	0	live	LOC105276507	X777_01343	notchless protein homolog 1	notchless protein homolog 1|Notchless protein-like protein		Un							
2015173	Ooceraea biroi	105276506	0	live	LOC105276506	X777_01344	uncharacterized LOC105276506	uncharacterized protein LOC105276506|DNA-binding protein Ewg		Un							
2015173	Ooceraea biroi	105276505	0	live	LOC105276505	X777_01345	GPI transamidase component PIG-T	GPI transamidase component PIG-T		Un							
2015173	Ooceraea biroi	105276504	0	live	LOC105276504	X777_10179	calcineurin subunit B type 2	calcineurin subunit B type 2		Un							
2015173	Ooceraea biroi	105276503	0	live	LOC105276503	X777_01338	V-type proton ATPase subunit C	V-type proton ATPase subunit C		Un							
2015173	Ooceraea biroi	105276502	0	live	LOC105276502	X777_15526	uncharacterized LOC105276502										
2015173	Ooceraea biroi	105276501	0	live	LOC105276501	X777_01336	membrane-bound transcription factor site-1 protease	membrane-bound transcription factor site-1 protease		Un							
2015173	Ooceraea biroi	105276500	0	live	LOC105276500	X777_01337	protein RTF2 homolog	protein RTF2 homolog		Un							
2015173	Ooceraea biroi	105276498	0	live	LOC105276498	X777_01334	mitochondrial chaperone BCS1	mitochondrial chaperone BCS1		Un							
2015173	Ooceraea biroi	105276497	0	live	LOC105276497	X777_10178	enkurin	enkurin		Un							
2015173	Ooceraea biroi	105276496	0	live	LOC105276496	X777_01335	probable elongation factor 1-delta	elongation factor 1-delta|probable elongation factor 1-delta|putative elongation factor 1-delta		Un							
2015173	Ooceraea biroi	105276495	0	live	LOC105276495	X777_01333	general odorant-binding protein 69a	general odorant-binding protein 69a		Un							
2015173	Ooceraea biroi	105276494	0	live	LOC105276494	X777_01332	general odorant-binding protein 19d	general odorant-binding protein 19d		Un							
2015173	Ooceraea biroi	105276493	0	live	LOC105276493	X777_01331	nodal modulator 3	nodal modulator 3		Un							
2015173	Ooceraea biroi	105276492	0	live	LOC105276492	X777_01330	protein bicaudal D	protein bicaudal D		Un							
2015173	Ooceraea biroi	105276490	0	live	LOC105276490	X777_01329	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1		Un							
2015173	Ooceraea biroi	105276489	0	live	LOC105276489	X777_01328	putative deoxyribonuclease TATDN1	putative deoxyribonuclease TATDN1		Un							
2015173	Ooceraea biroi	105276486	0	live	LOC105276486	X777_01327	transmembrane protein 214-A	transmembrane protein 214-A		Un							
2015173	Ooceraea biroi	105276485	0	live	LOC105276485	X777_01310	patronin	patronin|Short spindle protein		Un							
2015173	Ooceraea biroi	105276484	0	live	LOC105276484	X777_01312	laminin subunit alpha-1	laminin subunit alpha-1		Un							
2015173	Ooceraea biroi	105276481	0	live	LOC105276481	X777_01318	uncharacterized LOC105276481	uncharacterized protein LOC105276481|Lipase member H-A		Un							
2015173	Ooceraea biroi	105276480	0	live	LOC105276480	X777_01320	kielin/chordin-like protein	kielin/chordin-like protein		Un							
2015173	Ooceraea biroi	105276479	0	live	LOC105276479	X777_10177	myeloid leukemia factor	myeloid leukemia factor 2|myeloid leukemia factor		Un							
2015173	Ooceraea biroi	105276478	0	live	LOC105276478	X777_01321	uncharacterized LOC105276478	uncharacterized protein LOC105276478		Un							
2015173	Ooceraea biroi	105276477	0	live	LOC105276477	X777_01325	uncharacterized LOC105276477	uncharacterized protein LOC105276477		Un							
2015173	Ooceraea biroi	105276476	0	live	LOC105276476	X777_01308	leukocyte receptor cluster member 8 homolog	leukocyte receptor cluster member 8 homolog|Leukocyte receptor cluster member 8-like protein		Un							
2015173	Ooceraea biroi	105276475	0	live	LOC105276475	X777_01309	cAMP-dependent protein kinase type I regulatory subunit	cAMP-dependent protein kinase type I regulatory subunit		Un							
2015173	Ooceraea biroi	105276473	0	live	LOC105276473	X777_01307	gamma-1-syntrophin	gamma-1-syntrophin		Un							
2015173	Ooceraea biroi	105276471	0	live	LOC105276471	X777_01305	very long-chain specific acyl-CoA dehydrogenase, mitochondrial	very long-chain specific acyl-CoA dehydrogenase, mitochondrial		Un							
2015173	Ooceraea biroi	105276470	0	live	LOC105276470	X777_01306	solute carrier family 25 member 51	solute carrier family 25 member 51|Mitochondrial carrier triple repeat protein		Un							
2015173	Ooceraea biroi	105276469	0	live	LOC105276469	X777_01304	leucine carboxyl methyltransferase 1	leucine carboxyl methyltransferase 1		Un							
2015173	Ooceraea biroi	105276468	0	live	LOC105276468	X777_10176	uncharacterized LOC105276468	uncharacterized protein LOC105276468		Un							
2015173	Ooceraea biroi	105276467	0	live	LOC105276467	X777_01303	proteoglycan 4	protein split ends|proteoglycan 4|Glycogenin-1		Un							
2015173	Ooceraea biroi	105276466	0	live	LOC105276466	X777_01299	guanine nucleotide exchange factor DBS	guanine nucleotide exchange factor DBS		Un							
2015173	Ooceraea biroi	105276465	0	live	LOC105276465	X777_01300	uncharacterized LOC105276465	uncharacterized protein LOC105276465		Un							
2015173	Ooceraea biroi	105276463	0	live	LOC105276463	X777_01298	adenylate kinase	adenylate kinase|Adenylate kinase 2, mitochondrial		Un							
2015173	Ooceraea biroi	105276462	0	live	LOC105276462	X777_01297	zinc finger CCCH domain-containing protein 14	zinc finger CCCH domain-containing protein 14		Un							
2015173	Ooceraea biroi	105276461	0	live	LOC105276461	X777_01294, Glypican-4	glypican-6	glypican-6		Un							
2015173	Ooceraea biroi	105276460	0	live	LOC105276460	X777_01291	odorant receptor Or1	odorant receptor Or1|uncharacterized protein LOC105276460		Un							
2015173	Ooceraea biroi	105276458	0	live	LOC105276458	X777_10174	integral membrane protein GPR155	integral membrane protein GPR155		Un							
2015173	Ooceraea biroi	105276457	0	live	LOC105276457	X777_01292	kinesin-like protein costa	kinesin-like protein costa		Un							
2015173	Ooceraea biroi	105276456	0	live	LOC105276456	X777_01293	WD repeat-containing protein 35	WD repeat-containing protein 35		Un							
2015173	Ooceraea biroi	105276455	0	live	LOC105276455	X777_01289	uncharacterized LOC105276455	uncharacterized protein LOC105276455		Un							
2015173	Ooceraea biroi	105276454	0	live	LOC105276454	X777_10173	uncharacterized LOC105276454	uncharacterized protein LOC105276454		Un							
2015173	Ooceraea biroi	105276453	0	live	LOC105276453	X777_01282	retinoic acid receptor RXR	retinoic acid receptor RXR|retinoic acid receptor RXR-alpha-B|Retinoic acid receptor RXR-alpha-A		Un							
2015173	Ooceraea biroi	105276452	0	live	LOC105276452	X777_01284	uncharacterized protein C7orf26 homolog	uncharacterized protein C7orf26 homolog		Un							
2015173	Ooceraea biroi	105276451	0	live	LOC105276451	X777_01285	ribosomal RNA-processing protein 7 homolog A	ribosomal RNA-processing protein 7 homolog A|Ribosomal RNA-processing protein 7-like protein A		Un							
2015173	Ooceraea biroi	105276450	0	live	LOC105276450	X777_01286	transmembrane protein 145	transmembrane protein 145|uncharacterized protein LOC105276450		Un							
2015173	Ooceraea biroi	105276449	0	live	LOC105276449	X777_01287	FAD-linked sulfhydryl oxidase ALR	FAD-linked sulfhydryl oxidase ALR		Un							
2015173	Ooceraea biroi	105276448	0	live	LOC105276448	X777_01288	putative ATP-dependent RNA helicase DHX30	putative ATP-dependent RNA helicase DHX30		Un							
2015173	Ooceraea biroi	105276447	0	live	LOC105276447	X777_10169	uncharacterized LOC105276447	uncharacterized protein LOC105276447|Brain-specific angiogenesis inhibitor|Versican core protein		Un							
2015173	Ooceraea biroi	105276446	0	live	LOC105276446	X777_01281	translationally-controlled tumor protein homolog	translationally-controlled tumor protein homolog|Translationally-controlled tumor protein-like protein		Un							
2015173	Ooceraea biroi	105276445	0	live	LOC105276445	X777_01280	la protein homolog	la protein homolog|La protein-like protein		Un							
2015173	Ooceraea biroi	105276444	0	live	LOC105276444	X777_01278	neuroligin-4, X-linked	neuroligin-4, X-linked|Neuroligin-1		Un							
2015173	Ooceraea biroi	105276443	0	live	LOC105276443	X777_01277	AP-1 complex subunit mu-1	AP-1 complex subunit mu-1		Un							
2015173	Ooceraea biroi	105276442	0	live	LOC105276442	X777_01272	vacuolar fusion protein CCZ1 homolog	vacuolar fusion protein CCZ1 homolog|Vacuolar fusion protein CCZ1-like protein		Un							
2015173	Ooceraea biroi	105276441	0	live	LOC105276441	X777_01269	barH-like 2 homeobox protein	barH-like 2 homeobox protein		Un							
2015173	Ooceraea biroi	105276439	0	live	LOC105276439	X777_01270	golgin-45	golgin-45		Un							
2015173	Ooceraea biroi	105276438	0	live	LOC105276438	X777_01268	zinc finger CCCH-type with G patch domain-containing protein	zinc finger CCCH-type with G patch domain-containing protein		Un							
2015173	Ooceraea biroi	105276437	0	live	LOC105276437	X777_01266	rho GTPase-activating protein 18	rho GTPase-activating protein 18|rho GTPase-activating protein 28		Un							
2015173	Ooceraea biroi	105276436	0	live	LOC105276436	X777_01267	immunoglobulin-binding protein 1b	immunoglobulin-binding protein 1b		Un							
2015173	Ooceraea biroi	105276435	0	live	LOC105276435	X777_01264	GATA-binding factor A	GATA-binding factor A		Un							
2015173	Ooceraea biroi	105276433	0	live	LOC105276433	X777_01258	box A-binding factor	box A-binding factor|Transcription factor GATA-4		Un							
2015173	Ooceraea biroi	105276431	0	live	LOC105276431	X777_01261	transcription factor GATA-6	transcription factor GATA-6|uncharacterized protein LOC105276431|GATA-binding factor A		Un							
2015173	Ooceraea biroi	105276430	0	live	LOC105276430	X777_01255	mitochondrial import receptor subunit TOM40 homolog 1	mitochondrial import receptor subunit TOM40 homolog 1|Mitochondrial import receptor subunit TOM40-like protein		Un							
2015173	Ooceraea biroi	105276429	0	live	LOC105276429	X777_01254	uncharacterized LOC105276429	uncharacterized protein LOC105276429		Un							
2015173	Ooceraea biroi	105276428	0	live	LOC105276428	X777_01253	uncharacterized LOC105276428	uncharacterized protein LOC105276428|Transforming acidic coiled-coil-containing protein		Un							
2015173	Ooceraea biroi	105276425	0	live	LOC105276425	X777_01252	G1/S-specific cyclin-E1	G1/S-specific cyclin-E1|G1/S-specific cyclin-E		Un							
2015173	Ooceraea biroi	105276424	0	live	LOC105276424	X777_10170	electron transfer flavoprotein beta subunit lysine methyltransferase	electron transfer flavoprotein beta subunit lysine methyltransferase|Methyltransferase-like protein		Un							
2015173	Ooceraea biroi	105276423	0	live	LOC105276423	X777_01250	ATP-dependent Clp protease proteolytic subunit	uncharacterized protein LOC105276423|ATP-dependent Clp protease proteolytic subunit, mitochondrial|Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial		Un							
2015173	Ooceraea biroi	105276422	0	live	LOC105276422	X777_01251	protein limb expression 1 homolog	protein limb expression 1 homolog|LIX1-like protein		Un							
2015173	Ooceraea biroi	105276421	0	live	LOC105276421	X777_01246	reticulon-4-interacting protein 1, mitochondrial	reticulon-4-interacting protein 1, mitochondrial		Un							
2015173	Ooceraea biroi	105276420	0	live	LOC105276420	X777_01247	tryptophan--tRNA ligase, mitochondrial	tryptophan--tRNA ligase, mitochondrial|Tryptophanyl-tRNA synthetase, mitochondrial		Un							
2015173	Ooceraea biroi	105276419	0	live	LOC105276419	X777_01248	uncharacterized protein C18orf63	uncharacterized protein C18orf63		Un							
2015173	Ooceraea biroi	105276417	0	live	LOC105276417	X777_01249	uncharacterized LOC105276417	uncharacterized protein LOC105276417|Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B		Un							
2015173	Ooceraea biroi	105276416	0	live	LOC105276416	X777_01240	protein still life, isoform SIF type 1	protein still life, isoform SIF type 1|Protein still life, isoforms C/SIF type		Un							
2015173	Ooceraea biroi	105276415	0	live	LOC105276415	X777_01238	polyubiquitin-A	polyubiquitin-A		Un							
2015173	Ooceraea biroi	105276414	0	live	LOC105276414	X777_01239	Niemann-Pick type protein homolog 1B	Niemann-Pick type protein homolog 1B|Niemann-Pick C1 protein		Un							
2015173	Ooceraea biroi	105276413	0	live	LOC105276413	X777_01237	tyrosine-protein kinase hopscotch	tyrosine-protein kinase hopscotch		Un							
2015173	Ooceraea biroi	105276412	0	live	LOC105276412	X777_01236	uncharacterized LOC105276412	uncharacterized protein LOC105276412		Un							
2015173	Ooceraea biroi	105276411	0	live	LOC105276411	X777_01235	homeobox protein Nkx-6.1	homeobox protein Nkx-6.1		Un							
2015173	Ooceraea biroi	105276410	0	live	LOC105276410	X777_01233	ubiquitin carboxyl-terminal hydrolase 8	ubiquitin carboxyl-terminal hydrolase 8		Un							
2015173	Ooceraea biroi	105276408	0	live	LOC105276408	X777_01231	SCY1-like protein 2	SCY1-like protein 2		Un							
2015173	Ooceraea biroi	105276407	0	live	LOC105276407	X777_01225	neuralized-like protein 2	neuralized-like protein 2		Un							
2015173	Ooceraea biroi	105276406	0	live	LOC105276406	X777_01229	uncharacterized LOC105276406	uncharacterized protein LOC105276406|SCO-spondin		Un							
2015173	Ooceraea biroi	105276405	0	live	LOC105276405	X777_10172	nuclear receptor-binding protein	nuclear receptor-binding protein|Nuclear receptor-binding protein-like protein		Un							
2015173	Ooceraea biroi	105276404	0	live	LOC105276404	X777_01222	uncharacterized LOC105276404										
2015173	Ooceraea biroi	105276402	0	live	LOC105276402	X777_01213	putative leucine-rich repeat-containing protein DDB_G0290503	putative leucine-rich repeat-containing protein DDB_G0290503		Un							
2015173	Ooceraea biroi	105276401	0	live	LOC105276401	X777_01214	ELKS/Rab6-interacting/CAST family member 1	ELKS/Rab6-interacting/CAST family member 1|ERC protein		Un							
2015173	Ooceraea biroi	105276398	0	live	LOC105276398	X777_01221	beta-hexosaminidase subunit beta	beta-hexosaminidase subunit beta		Un							
2015173	Ooceraea biroi	105276396	0	live	LOC105276396	X777_01210	40S ribosomal protein S26	40S ribosomal protein S26		Un							
2015173	Ooceraea biroi	105276395	0	live	LOC105276395	X777_01209	protein aveugle	protein aveugle		Un							
2015173	Ooceraea biroi	105276394	0	live	LOC105276394	X777_01208	E3 SUMO-protein ligase RanBP2	E3 SUMO-protein ligase RanBP2		Un							
2015173	Ooceraea biroi	105276393	0	live	LOC105276393	X777_01207	3-ketoacyl-CoA thiolase, mitochondrial	3-ketoacyl-CoA thiolase, mitochondrial		Un							
2015173	Ooceraea biroi	105276392	0	live	LOC105276392	X777_01204	dihydropyrimidine dehydrogenase [NADP(+)]	dihydropyrimidine dehydrogenase [NADP(+)]		Un							
2015173	Ooceraea biroi	105276391	0	live	LOC105276391	X777_01205	odorant receptor Or1	odorant receptor Or1		Un							
2015173	Ooceraea biroi	105276390	0	live	LOC105276390	X777_01201	protein FAM122A	protein FAM122A		Un							
2015173	Ooceraea biroi	105276389	0	live	LOC105276389	X777_01202	differentially expressed in FDCP 8 homolog	differentially expressed in FDCP 8 homolog|Differentially expressed in FDCP 8-like protein		Un							
2015173	Ooceraea biroi	105276388	0	live	LOC105276388	X777_01203	phospholipase A2	phospholipase A2		Un							
2015173	Ooceraea biroi	105276387	0	live	LOC105276387	X777_01200	uncharacterized LOC105276387	uncharacterized protein LOC105276387		Un							
2015173	Ooceraea biroi	105276386	0	live	LOC105276386	X777_01199	lysosome-associated membrane glycoprotein 1	lysosome-associated membrane glycoprotein 1		Un							
2015173	Ooceraea biroi	105276385	0	live	LOC105276385	X777_01195	AP-1 complex subunit gamma-1	AP-1 complex subunit gamma-1		Un							
2015173	Ooceraea biroi	105276384	0	live	LOC105276384	X777_01196	ADP-ribosylation factor-related protein 1	ADP-ribosylation factor-related protein 1		Un							
2015173	Ooceraea biroi	105276383	0	live	LOC105276383	X777_01193	23 kDa integral membrane protein	23 kDa integral membrane protein		Un							
2015173	Ooceraea biroi	105276382	0	live	LOC105276382	X777_01194	COP9 signalosome complex subunit 5	COP9 signalosome complex subunit 5		Un							
2015173	Ooceraea biroi	105276380	0	live	LOC105276380	X777_01188	uncharacterized LOC105276380	uncharacterized protein LOC105276380		Un							
2015173	Ooceraea biroi	105276379	0	live	LOC105276379	X777_01190	CD63 antigen	CD63 antigen		Un							
2015173	Ooceraea biroi	105276378	0	live	LOC105276378	X777_01191	CD63 antigen	CD63 antigen		Un							
2015173	Ooceraea biroi	105276377	0	live	LOC105276377	X777_01075	neurogenic locus Notch protein	neurogenic locus Notch protein		Un							
2015173	Ooceraea biroi	105276376	0	live	LOC105276376	X777_01072	putative thiamine transporter SLC35F3	putative thiamine transporter SLC35F3|Solute carrier family 35 member F4		Un							
2015173	Ooceraea biroi	105276375	0	live	LOC105276375	X777_01073	glutathione S-transferase 1	glutathione S-transferase 1		Un							
2015173	Ooceraea biroi	105276374	0	live	LOC105276374	X777_01074	BTB/POZ domain-containing protein 17	BTB/POZ domain-containing protein 17		Un							
